STATE,INDSTRY,CASES,CENSUSPOP,DS_POP,CS_RATE,DS_RATE
South Carolina,Retail Trade,12,4625364,8448,0.2594,1.4205
South Carolina,"Finance, Insurance, Real Estate",16,4625364,8448,0.3459,1.8939
South Carolina,Services,21,4625364,8448,0.454,2.4858
South Carolina,Wholesale,1,4625364,8448,0.0216,0.1184
South Carolina,"Oil & Gas Extraction, Mining",0,4625364,8448,0,0
South Carolina,"Agriculture, Forestry, Fishing",0,4625364,8448,0,0
South Carolina,Construction,0,4625364,8448,0,0
Kansas,"Oil & Gas Extraction, Mining",5,2853118,7854,0.1752,0.6366
Kansas,"Manufacturing, Durable Goods",37,2853118,7854,1.2968,4.711
Kansas,"Manufacturing, Nondurable Goods",31,2853118,7854,1.0865,3.947
Kansas,"Transportation, Communications, Utilities",20,2853118,7854,0.701,2.5465
Kansas,Retail Trade,16,2853118,7854,0.5608,2.0372
Kansas,"Finance, Insurance, Real Estate",16,2853118,7854,0.5608,2.0372
Kansas,Services,15,2853118,7854,0.5257,1.9099
Kansas,Wholesale,1,2853118,7854,0.035,0.1273
Kansas,"Agriculture, Forestry, Fishing",0,2853118,7854,0,0
Kansas,Construction,0,2853118,7854,0,0
Delaware,"Oil & Gas Extraction, Mining",2,897934,8224,0.2227,0.2432
Delaware,"Manufacturing, Durable Goods",51,897934,8224,5.6797,6.2014
Delaware,"Manufacturing, Nondurable Goods",4,897934,8224,0.4455,0.4864
Delaware,"Transportation, Communications, Utilities",21,897934,8224,2.3387,2.5535
Delaware,Retail Trade,2,897934,8224,0.2227,0.2432
Delaware,"Finance, Insurance, Real Estate",38,897934,8224,4.2319,4.6206
Delaware,Services,7,897934,8224,0.7796,0.8512
Delaware,"Agriculture, Forestry, Fishing",0,897934,8224,0,0
Delaware,Construction,0,897934,8224,0,0
Delaware,Wholesale,0,897934,8224,0,0
Utah,"Oil & Gas Extraction, Mining",1,2763885,11502,0.0362,0.0869
Utah,"Manufacturing, Durable Goods",40,2763885,11502,1.4472,3.4777
Utah,"Manufacturing, Nondurable Goods",12,2763885,11502,0.4342,1.0433
Utah,"Transportation, Communications, Utilities",36,2763885,11502,1.3025,3.1299
Utah,Retail Trade,29,2763885,11502,1.0492,2.5213
Utah,"Finance, Insurance, Real Estate",36,2763885,11502,1.3025,3.1299
Utah,Services,18,2763885,11502,0.6513,1.5649
Utah,Wholesale,2,2763885,11502,0.0724,0.1739
Utah,"Agriculture, Forestry, Fishing",0,2763885,11502,0,0
Utah,Construction,0,2763885,11502,0,0
Nebraska,"Oil & Gas Extraction, Mining",1,1826341,4084,0.0548,0.2449
Nebraska,"Manufacturing, Durable Goods",16,1826341,4084,0.8761,3.9177
Nebraska,"Manufacturing, Nondurable Goods",39,1826341,4084,2.1354,9.5495
Nebraska,"Transportation, Communications, Utilities",18,1826341,4084,0.9856,4.4074
Nebraska,Retail Trade,3,1826341,4084,0.1643,0.7346
Nebraska,"Finance, Insurance, Real Estate",13,1826341,4084,0.7118,3.1832
Nebraska,Services,23,1826341,4084,1.2593,5.6317
Nebraska,"Agriculture, Forestry, Fishing",0,1826341,4084,0,0
Nebraska,Construction,0,1826341,4084,0,0
Nebraska,Wholesale,0,1826341,4084,0,0
Montana,"Oil & Gas Extraction, Mining",3,989415,1110,0.3032,2.7027
Montana,"Manufacturing, Durable Goods",4,989415,1110,0.4043,3.6036
Montana,"Manufacturing, Nondurable Goods",9,989415,1110,0.9096,8.1081
Montana,"Transportation, Communications, Utilities",4,989415,1110,0.4043,3.6036
Montana,Retail Trade,3,989415,1110,0.3032,2.7027
Montana,"Finance, Insurance, Real Estate",4,989415,1110,0.4043,3.6036
Montana,Services,4,989415,1110,0.4043,3.6036
Montana,"Agriculture, Forestry, Fishing",0,989415,1110,0,0
Montana,Construction,0,989415,1110,0,0
Montana,Wholesale,0,989415,1110,0,0
North Dakota,"Oil & Gas Extraction, Mining",2,672591,829,0.2974,2.4125
North Dakota,"Manufacturing, Durable Goods",17,672591,829,2.5275,20.5066
North Dakota,"Manufacturing, Nondurable Goods",2,672591,829,0.2974,2.4125
North Dakota,"Transportation, Communications, Utilities",2,672591,829,0.2974,2.4125
North Dakota,Retail Trade,2,672591,829,0.2974,2.4125
North Dakota,"Finance, Insurance, Real Estate",2,672591,829,0.2974,2.4125
North Dakota,Services,4,672591,829,0.5947,4.8251
North Dakota,"Agriculture, Forestry, Fishing",0,672591,829,0,0
North Dakota,Construction,0,672591,829,0,0
North Dakota,Wholesale,0,672591,829,0,0
South Dakota,"Manufacturing, Durable Goods",1,814180,1257,0.1228,0.7955
South Dakota,"Manufacturing, Nondurable Goods",4,814180,1257,0.4913,3.1822
South Dakota,"Transportation, Communications, Utilities",3,814180,1257,0.3685,2.3866
South Dakota,Retail Trade,5,814180,1257,0.6141,3.9777
South Dakota,"Finance, Insurance, Real Estate",14,814180,1257,1.7195,11.1376
South Dakota,Services,7,814180,1257,0.8598,5.5688
South Dakota,"Oil & Gas Extraction, Mining",0,814180,1257,0,0
South Dakota,"Agriculture, Forestry, Fishing",0,814180,1257,0,0
South Dakota,Construction,0,814180,1257,0,0
South Dakota,Wholesale,0,814180,1257,0,0
Hawaii,"Transportation, Communications, Utilities",1,1360301,230,0.0735,4.3478
Hawaii,Services,1,1360301,230,0.0735,4.3478
Hawaii,"Oil & Gas Extraction, Mining",0,1360301,230,0,0
Hawaii,"Manufacturing, Durable Goods",0,1360301,230,0,0
Hawaii,"Manufacturing, Nondurable Goods",0,1360301,230,0,0
Hawaii,Retail Trade,0,1360301,230,0,0
Hawaii,"Finance, Insurance, Real Estate",0,1360301,230,0,0
Hawaii,"Agriculture, Forestry, Fishing",0,1360301,230,0,0
Hawaii,Construction,0,1360301,230,0,0
Hawaii,Wholesale,0,1360301,230,0,0
Vermont,"Manufacturing, Durable Goods",8,625741,686,1.2785,11.6618
Vermont,"Manufacturing, Nondurable Goods",2,625741,686,0.3196,2.9155
Vermont,"Transportation, Communications, Utilities",4,625741,686,0.6392,5.8309
Vermont,Retail Trade,2,625741,686,0.3196,2.9155
Vermont,"Finance, Insurance, Real Estate",3,625741,686,0.4794,4.3732
Vermont,Services,3,625741,686,0.4794,4.3732
Vermont,"Oil & Gas Extraction, Mining",0,625741,686,0,0
Vermont,"Agriculture, Forestry, Fishing",0,625741,686,0,0
Vermont,Construction,0,625741,686,0,0
Vermont,Wholesale,0,625741,686,0,0
Puerto Rico,"Oil & Gas Extraction, Mining",0,3725789,728,0,0
Puerto Rico,"Manufacturing, Durable Goods",0,3725789,728,0,0
Puerto Rico,"Manufacturing, Nondurable Goods",0,3725789,728,0,0
Puerto Rico,"Transportation, Communications, Utilities",0,3725789,728,0,0
Puerto Rico,Retail Trade,0,3725789,728,0,0
Puerto Rico,"Finance, Insurance, Real Estate",0,3725789,728,0,0
Puerto Rico,Services,0,3725789,728,0,0
Puerto Rico,"Agriculture, Forestry, Fishing",0,3725789,728,0,0
Puerto Rico,Construction,0,3725789,728,0,0
Puerto Rico,Wholesale,0,3725789,728,0,0
