STATE,EESTATU,CASES,CS_POP,DS_POP,CS_RATE,DS_RATE
Virginia,Long Term Disability,6,8001024,4923,0.075,1.2188
Virginia,Surviving Spouse/Depend.,5,8001024,4923,0.0625,1.0156
Virginia,Other/Unknown,41,8001024,4923,0.5124,8.3283
Washington,Active Full Time,203,6724540,3538,3.0188,57.377
Washington,Active Part Time or Seasonal,18,6724540,3538,0.2677,5.0876
Washington,Early Retiree,52,6724540,3538,0.7733,14.6976
Washington,Medicare Eligible Retiree,6,6724540,3538,0.0892,1.6959
Washington,Retiree (status unknown),19,6724540,3538,0.2825,5.3703
Washington,COBRA Continuee,7,6724540,3538,0.1041,1.9785
Washington,Long Term Disability,1,6724540,3538,0.0149,0.2826
Washington,Surviving Spouse/Depend.,1,6724540,3538,0.0149,0.2826
Washington,Other/Unknown,20,6724540,3538,0.2974,5.6529
West Virginia,Active Full Time,128,1852994,1245,6.9077,102.8112
West Virginia,Active Part Time or Seasonal,4,1852994,1245,0.2159,3.2129
West Virginia,Early Retiree,55,1852994,1245,2.9682,44.1767
West Virginia,Medicare Eligible Retiree,13,1852994,1245,0.7016,10.4418
West Virginia,COBRA Continuee,3,1852994,1245,0.1619,2.4096
West Virginia,Long Term Disability,7,1852994,1245,0.3778,5.6225
West Virginia,Surviving Spouse/Depend.,5,1852994,1245,0.2698,4.0161
West Virginia,Other/Unknown,12,1852994,1245,0.6476,9.6386
West Virginia,Retiree (status unknown),0,1852994,1245,0,0
Wisconsin,Active Full Time,337,5686986,3168,5.9258,106.3763
Wisconsin,Active Part Time or Seasonal,7,5686986,3168,0.1231,2.2096
Wisconsin,Early Retiree,154,5686986,3168,2.7079,48.6111
Wisconsin,Medicare Eligible Retiree,17,5686986,3168,0.2989,5.3662
Wisconsin,Retiree (status unknown),5,5686986,3168,0.0879,1.5783
Wisconsin,COBRA Continuee,9,5686986,3168,0.1583,2.8409
Wisconsin,Long Term Disability,9,5686986,3168,0.1583,2.8409
Wisconsin,Surviving Spouse/Depend.,4,5686986,3168,0.0703,1.2626
Wisconsin,Other/Unknown,25,5686986,3168,0.4396,7.8914
Wyoming,Active Full Time,16,563626,179,2.8388,89.3855
Wyoming,Active Part Time or Seasonal,1,563626,179,0.1774,5.5866
Wyoming,Early Retiree,2,563626,179,0.3548,11.1732
Wyoming,COBRA Continuee,1,563626,179,0.1774,5.5866
Wyoming,Other/Unknown,1,563626,179,0.1774,5.5866
Wyoming,Medicare Eligible Retiree,0,563626,179,0,0
Wyoming,Retiree (status unknown),0,563626,179,0,0
Wyoming,Long Term Disability,0,563626,179,0,0
Wyoming,Surviving Spouse/Depend.,0,563626,179,0,0
