STATE,EESTATU,CASES,CS_POP,DS_POP,CS_RATE,DS_RATE
Virginia,Other/Unknown,46,8001024,4923,0.5749,9.3439
Washington,Active Full Time,471,6724540,3538,7.0042,133.1261
Washington,Active Part Time or Seasonal,23,6724540,3538,0.342,6.5008
Washington,Early Retiree,29,6724540,3538,0.4313,8.1967
Washington,Medicare Eligible Retiree,4,6724540,3538,0.0595,1.1306
Washington,Retiree (status unknown),10,6724540,3538,0.1487,2.8265
Washington,COBRA Continuee,29,6724540,3538,0.4313,8.1967
Washington,Long Term Disability,2,6724540,3538,0.0297,0.5653
Washington,Surviving Spouse/Depend.,1,6724540,3538,0.0149,0.2826
Washington,Other/Unknown,60,6724540,3538,0.8923,16.9587
West Virginia,Active Full Time,117,1852994,1245,6.3141,93.9759
West Virginia,Active Part Time or Seasonal,2,1852994,1245,0.1079,1.6064
West Virginia,Early Retiree,25,1852994,1245,1.3492,20.0803
West Virginia,Medicare Eligible Retiree,9,1852994,1245,0.4857,7.2289
West Virginia,COBRA Continuee,1,1852994,1245,0.054,0.8032
West Virginia,Long Term Disability,4,1852994,1245,0.2159,3.2129
West Virginia,Surviving Spouse/Depend.,2,1852994,1245,0.1079,1.6064
West Virginia,Other/Unknown,12,1852994,1245,0.6476,9.6386
West Virginia,Retiree (status unknown),0,1852994,1245,0,0
Wisconsin,Active Full Time,345,5686986,3168,6.0665,108.9015
Wisconsin,Active Part Time or Seasonal,11,5686986,3168,0.1934,3.4722
Wisconsin,Early Retiree,64,5686986,3168,1.1254,20.202
Wisconsin,Medicare Eligible Retiree,13,5686986,3168,0.2286,4.1035
Wisconsin,Retiree (status unknown),1,5686986,3168,0.0176,0.3157
Wisconsin,COBRA Continuee,21,5686986,3168,0.3693,6.6288
Wisconsin,Long Term Disability,10,5686986,3168,0.1758,3.1566
Wisconsin,Surviving Spouse/Depend.,3,5686986,3168,0.0528,0.947
Wisconsin,Other/Unknown,33,5686986,3168,0.5803,10.4167
Wyoming,Active Full Time,24,563626,179,4.2581,134.0782
Wyoming,Active Part Time or Seasonal,1,563626,179,0.1774,5.5866
Wyoming,Retiree (status unknown),3,563626,179,0.5323,16.7598
Wyoming,COBRA Continuee,2,563626,179,0.3548,11.1732
Wyoming,Other/Unknown,1,563626,179,0.1774,5.5866
Wyoming,Early Retiree,0,563626,179,0,0
Wyoming,Medicare Eligible Retiree,0,563626,179,0,0
Wyoming,Long Term Disability,0,563626,179,0,0
Wyoming,Surviving Spouse/Depend.,0,563626,179,0,0
