STATE,INDSTRY,CASES,CS_POP,DS_POP,CS_RATE,DS_RATE
South Dakota,Wholesale,0,814180,360,0,0
Tennessee,"Manufacturing, Durable Goods",21,6346105,10788,0.3309,1.9466
Tennessee,"Manufacturing, Nondurable Goods",15,6346105,10788,0.2364,1.3904
Tennessee,"Transportation, Communications, Utilities",28,6346105,10788,0.4412,2.5955
Tennessee,Retail Trade,6,6346105,10788,0.0945,0.5562
Tennessee,"Finance, Insurance, Real Estate",10,6346105,10788,0.1576,0.927
Tennessee,Services,26,6346105,10788,0.4097,2.4101
Tennessee,Wholesale,2,6346105,10788,0.0315,0.1854
Tennessee,"Oil & Gas Extraction, Mining",0,6346105,10788,0,0
Tennessee,"Agriculture, Forestry, Fishing",0,6346105,10788,0,0
Tennessee,Construction,0,6346105,10788,0,0
Texas,"Oil & Gas Extraction, Mining",23,25145561,24161,0.0915,0.9519
Texas,"Manufacturing, Durable Goods",62,25145561,24161,0.2466,2.5661
Texas,"Manufacturing, Nondurable Goods",51,25145561,24161,0.2028,2.1108
Texas,"Transportation, Communications, Utilities",85,25145561,24161,0.338,3.5181
Texas,Retail Trade,30,25145561,24161,0.1193,1.2417
Texas,"Finance, Insurance, Real Estate",46,25145561,24161,0.1829,1.9039
Texas,Services,51,25145561,24161,0.2028,2.1108
Texas,Construction,1,25145561,24161,0.004,0.0414
Texas,Wholesale,1,25145561,24161,0.004,0.0414
Texas,"Agriculture, Forestry, Fishing",0,25145561,24161,0,0
Utah,"Manufacturing, Durable Goods",1,2763885,2598,0.0362,0.3849
Utah,"Manufacturing, Nondurable Goods",2,2763885,2598,0.0724,0.7698
Utah,"Transportation, Communications, Utilities",2,2763885,2598,0.0724,0.7698
Utah,Retail Trade,5,2763885,2598,0.1809,1.9246
Utah,"Finance, Insurance, Real Estate",3,2763885,2598,0.1085,1.1547
Utah,Services,1,2763885,2598,0.0362,0.3849
Utah,"Oil & Gas Extraction, Mining",0,2763885,2598,0,0
Utah,"Agriculture, Forestry, Fishing",0,2763885,2598,0,0
Utah,Construction,0,2763885,2598,0,0
Utah,Wholesale,0,2763885,2598,0,0
Vermont,"Manufacturing, Durable Goods",3,625741,188,0.4794,15.9574
Vermont,Services,1,625741,188,0.1598,5.3191
Vermont,"Oil & Gas Extraction, Mining",0,625741,188,0,0
Vermont,"Manufacturing, Nondurable Goods",0,625741,188,0,0
Vermont,"Transportation, Communications, Utilities",0,625741,188,0,0
Vermont,Retail Trade,0,625741,188,0,0
Vermont,"Finance, Insurance, Real Estate",0,625741,188,0,0
Vermont,"Agriculture, Forestry, Fishing",0,625741,188,0,0
Vermont,Construction,0,625741,188,0,0
Vermont,Wholesale,0,625741,188,0,0
Virginia,"Manufacturing, Durable Goods",27,8001024,4923,0.3375,5.4845
Virginia,"Manufacturing, Nondurable Goods",10,8001024,4923,0.125,2.0313
Virginia,"Transportation, Communications, Utilities",25,8001024,4923,0.3125,5.0782
Virginia,Retail Trade,8,8001024,4923,0.1,1.625
Virginia,"Finance, Insurance, Real Estate",20,8001024,4923,0.25,4.0626
Virginia,Services,15,8001024,4923,0.1875,3.0469
Virginia,"Oil & Gas Extraction, Mining",0,8001024,4923,0,0
Virginia,"Agriculture, Forestry, Fishing",0,8001024,4923,0,0
Virginia,Construction,0,8001024,4923,0,0
Virginia,Wholesale,0,8001024,4923,0,0
Washington,"Manufacturing, Durable Goods",35,6724540,3538,0.5205,9.8926
Washington,"Manufacturing, Nondurable Goods",3,6724540,3538,0.0446,0.8479
Washington,"Transportation, Communications, Utilities",5,6724540,3538,0.0744,1.4132
Washington,Retail Trade,10,6724540,3538,0.1487,2.8265
Washington,"Finance, Insurance, Real Estate",10,6724540,3538,0.1487,2.8265
Washington,Services,17,6724540,3538,0.2528,4.805
Washington,"Oil & Gas Extraction, Mining",0,6724540,3538,0,0
Washington,"Agriculture, Forestry, Fishing",0,6724540,3538,0,0
Washington,Construction,0,6724540,3538,0,0
Washington,Wholesale,0,6724540,3538,0,0
West Virginia,"Oil & Gas Extraction, Mining",1,1852994,1245,0.054,0.8032
West Virginia,"Manufacturing, Durable Goods",1,1852994,1245,0.054,0.8032
West Virginia,"Manufacturing, Nondurable Goods",4,1852994,1245,0.2159,3.2129
West Virginia,"Transportation, Communications, Utilities",10,1852994,1245,0.5397,8.0321
West Virginia,"Finance, Insurance, Real Estate",4,1852994,1245,0.2159,3.2129
West Virginia,Services,1,1852994,1245,0.054,0.8032
West Virginia,Retail Trade,0,1852994,1245,0,0
West Virginia,"Agriculture, Forestry, Fishing",0,1852994,1245,0,0
West Virginia,Construction,0,1852994,1245,0,0
West Virginia,Wholesale,0,1852994,1245,0,0
Wisconsin,"Oil & Gas Extraction, Mining",3,5686986,3168,0.0528,0.947
Wisconsin,"Manufacturing, Durable Goods",16,5686986,3168,0.2813,5.0505
Wisconsin,"Manufacturing, Nondurable Goods",13,5686986,3168,0.2286,4.1035
Wisconsin,"Transportation, Communications, Utilities",11,5686986,3168,0.1934,3.4722
Wisconsin,Retail Trade,2,5686986,3168,0.0352,0.6313
Wisconsin,"Finance, Insurance, Real Estate",11,5686986,3168,0.1934,3.4722
Wisconsin,Services,6,5686986,3168,0.1055,1.8939
Wisconsin,"Agriculture, Forestry, Fishing",0,5686986,3168,0,0
Wisconsin,Construction,0,5686986,3168,0,0
Wisconsin,Wholesale,0,5686986,3168,0,0
Wyoming,"Manufacturing, Durable Goods",1,563626,179,0.1774,5.5866
Wyoming,"Transportation, Communications, Utilities",2,563626,179,0.3548,11.1732
Wyoming,Retail Trade,1,563626,179,0.1774,5.5866
Wyoming,Services,1,563626,179,0.1774,5.5866
Wyoming,"Oil & Gas Extraction, Mining",0,563626,179,0,0
Wyoming,"Manufacturing, Nondurable Goods",0,563626,179,0,0
Wyoming,"Finance, Insurance, Real Estate",0,563626,179,0,0
Wyoming,"Agriculture, Forestry, Fishing",0,563626,179,0,0
Wyoming,Construction,0,563626,179,0,0
Wyoming,Wholesale,0,563626,179,0,0
