STATE,INDSTRY,CASES,CS_POP,DS_POP,CS_RATE,DS_RATE
South Carolina,Wholesale,2,4625364,2399,0.0432,0.8337
South Carolina,"Agriculture, Forestry, Fishing",0,4625364,2399,0,0
South Carolina,Construction,0,4625364,2399,0,0
South Dakota,"Manufacturing, Durable Goods",2,814180,360,0.2456,5.5556
South Dakota,"Manufacturing, Nondurable Goods",5,814180,360,0.6141,13.8889
South Dakota,"Transportation, Communications, Utilities",4,814180,360,0.4913,11.1111
South Dakota,Retail Trade,4,814180,360,0.4913,11.1111
South Dakota,"Finance, Insurance, Real Estate",20,814180,360,2.4565,55.5556
South Dakota,Services,7,814180,360,0.8598,19.4444
South Dakota,"Oil & Gas Extraction, Mining",0,814180,360,0,0
South Dakota,"Agriculture, Forestry, Fishing",0,814180,360,0,0
South Dakota,Construction,0,814180,360,0,0
South Dakota,Wholesale,0,814180,360,0,0
Tennessee,"Oil & Gas Extraction, Mining",2,6346105,10788,0.0315,0.1854
Tennessee,"Manufacturing, Durable Goods",181,6346105,10788,2.8521,16.7779
Tennessee,"Manufacturing, Nondurable Goods",140,6346105,10788,2.2061,12.9774
Tennessee,"Transportation, Communications, Utilities",232,6346105,10788,3.6558,21.5054
Tennessee,Retail Trade,71,6346105,10788,1.1188,6.5814
Tennessee,"Finance, Insurance, Real Estate",50,6346105,10788,0.7879,4.6348
Tennessee,Services,168,6346105,10788,2.6473,15.5729
Tennessee,Wholesale,4,6346105,10788,0.063,0.3708
Tennessee,"Agriculture, Forestry, Fishing",0,6346105,10788,0,0
Tennessee,Construction,0,6346105,10788,0,0
Texas,"Oil & Gas Extraction, Mining",91,25145561,24161,0.3619,3.7664
Texas,"Manufacturing, Durable Goods",482,25145561,24161,1.9168,19.9495
Texas,"Manufacturing, Nondurable Goods",268,25145561,24161,1.0658,11.0923
Texas,"Transportation, Communications, Utilities",649,25145561,24161,2.581,26.8615
Texas,Retail Trade,211,25145561,24161,0.8391,8.7331
Texas,"Finance, Insurance, Real Estate",504,25145561,24161,2.0043,20.8601
Texas,Services,480,25145561,24161,1.9089,19.8667
Texas,Wholesale,11,25145561,24161,0.0437,0.4553
Texas,"Agriculture, Forestry, Fishing",0,25145561,24161,0,0
Texas,Construction,0,25145561,24161,0,0
Utah,"Oil & Gas Extraction, Mining",1,2763885,2598,0.0362,0.3849
Utah,"Manufacturing, Durable Goods",54,2763885,2598,1.9538,20.7852
Utah,"Manufacturing, Nondurable Goods",17,2763885,2598,0.6151,6.5435
Utah,"Transportation, Communications, Utilities",55,2763885,2598,1.99,21.1701
Utah,Retail Trade,44,2763885,2598,1.592,16.9361
Utah,"Finance, Insurance, Real Estate",45,2763885,2598,1.6281,17.321
Utah,Services,33,2763885,2598,1.194,12.7021
Utah,"Agriculture, Forestry, Fishing",1,2763885,2598,0.0362,0.3849
Utah,Construction,2,2763885,2598,0.0724,0.7698
Utah,Wholesale,4,2763885,2598,0.1447,1.5396
Vermont,"Manufacturing, Durable Goods",9,625741,188,1.4383,47.8723
Vermont,"Manufacturing, Nondurable Goods",2,625741,188,0.3196,10.6383
Vermont,"Transportation, Communications, Utilities",5,625741,188,0.7991,26.5957
Vermont,Retail Trade,2,625741,188,0.3196,10.6383
Vermont,"Finance, Insurance, Real Estate",3,625741,188,0.4794,15.9574
Vermont,Services,5,625741,188,0.7991,26.5957
Vermont,"Oil & Gas Extraction, Mining",0,625741,188,0,0
Vermont,"Agriculture, Forestry, Fishing",0,625741,188,0,0
Vermont,Construction,0,625741,188,0,0
Vermont,Wholesale,0,625741,188,0,0
Virginia,"Manufacturing, Durable Goods",140,8001024,4923,1.7498,28.4379
Virginia,"Manufacturing, Nondurable Goods",80,8001024,4923,0.9999,16.2503
Virginia,"Transportation, Communications, Utilities",150,8001024,4923,1.8748,30.4692
Virginia,Retail Trade,57,8001024,4923,0.7124,11.5783
Virginia,"Finance, Insurance, Real Estate",112,8001024,4923,1.3998,22.7504
Virginia,Services,94,8001024,4923,1.1748,19.094
Virginia,Wholesale,4,8001024,4923,0.05,0.8125
Virginia,"Oil & Gas Extraction, Mining",0,8001024,4923,0,0
Virginia,"Agriculture, Forestry, Fishing",0,8001024,4923,0,0
Virginia,Construction,0,8001024,4923,0,0
Washington,"Oil & Gas Extraction, Mining",2,6724540,3538,0.0297,0.5653
Washington,"Manufacturing, Durable Goods",185,6724540,3538,2.7511,52.2894
Washington,"Manufacturing, Nondurable Goods",23,6724540,3538,0.342,6.5008
Washington,"Transportation, Communications, Utilities",66,6724540,3538,0.9815,18.6546
Washington,Retail Trade,28,6724540,3538,0.4164,7.9141
Washington,"Finance, Insurance, Real Estate",34,6724540,3538,0.5056,9.6099
Washington,Services,95,6724540,3538,1.4127,26.8513
Washington,Wholesale,4,6724540,3538,0.0595,1.1306
Washington,"Agriculture, Forestry, Fishing",0,6724540,3538,0,0
Washington,Construction,0,6724540,3538,0,0
West Virginia,"Oil & Gas Extraction, Mining",3,1852994,1245,0.1619,2.4096
West Virginia,"Manufacturing, Durable Goods",29,1852994,1245,1.565,23.2932
West Virginia,"Manufacturing, Nondurable Goods",23,1852994,1245,1.2412,18.4739
West Virginia,"Transportation, Communications, Utilities",42,1852994,1245,2.2666,33.7349
West Virginia,Retail Trade,3,1852994,1245,0.1619,2.4096
West Virginia,"Finance, Insurance, Real Estate",7,1852994,1245,0.3778,5.6225
West Virginia,Services,19,1852994,1245,1.0254,15.261
West Virginia,Wholesale,1,1852994,1245,0.054,0.8032
West Virginia,"Agriculture, Forestry, Fishing",0,1852994,1245,0,0
West Virginia,Construction,0,1852994,1245,0,0
Wisconsin,"Manufacturing, Durable Goods",95,5686986,3168,1.6705,29.9874
Wisconsin,"Manufacturing, Nondurable Goods",91,5686986,3168,1.6001,28.7247
Wisconsin,"Transportation, Communications, Utilities",88,5686986,3168,1.5474,27.7778
Wisconsin,Retail Trade,42,5686986,3168,0.7385,13.2576
Wisconsin,"Finance, Insurance, Real Estate",82,5686986,3168,1.4419,25.8838
Wisconsin,Services,42,5686986,3168,0.7385,13.2576
Wisconsin,"Oil & Gas Extraction, Mining",0,5686986,3168,0,0
Wisconsin,"Agriculture, Forestry, Fishing",0,5686986,3168,0,0
Wisconsin,Construction,0,5686986,3168,0,0
Wisconsin,Wholesale,0,5686986,3168,0,0
Wyoming,"Oil & Gas Extraction, Mining",3,563626,179,0.5323,16.7598
Wyoming,"Manufacturing, Durable Goods",4,563626,179,0.7097,22.3464
Wyoming,"Manufacturing, Nondurable Goods",2,563626,179,0.3548,11.1732
Wyoming,"Transportation, Communications, Utilities",1,563626,179,0.1774,5.5866
Wyoming,Retail Trade,3,563626,179,0.5323,16.7598
Wyoming,"Finance, Insurance, Real Estate",2,563626,179,0.3548,11.1732
Wyoming,Services,10,563626,179,1.7742,55.8659
Wyoming,"Agriculture, Forestry, Fishing",0,563626,179,0,0
Wyoming,Construction,0,563626,179,0,0
Wyoming,Wholesale,0,563626,179,0,0
