STATE,INDSTRY,CASES,CS_POP,DS_POP,CS_RATE,DS_RATE
South Carolina,Wholesale,3,4625364,2399,0.0649,1.2505
South Carolina,"Oil & Gas Extraction, Mining",0,4625364,2399,0,0
South Carolina,"Agriculture, Forestry, Fishing",0,4625364,2399,0,0
South Carolina,Construction,0,4625364,2399,0,0
South Dakota,"Manufacturing, Durable Goods",3,814180,360,0.3685,8.3333
South Dakota,"Manufacturing, Nondurable Goods",18,814180,360,2.2108,50
South Dakota,"Transportation, Communications, Utilities",5,814180,360,0.6141,13.8889
South Dakota,Retail Trade,3,814180,360,0.3685,8.3333
South Dakota,"Finance, Insurance, Real Estate",22,814180,360,2.7021,61.1111
South Dakota,Services,10,814180,360,1.2282,27.7778
South Dakota,"Oil & Gas Extraction, Mining",0,814180,360,0,0
South Dakota,"Agriculture, Forestry, Fishing",0,814180,360,0,0
South Dakota,Construction,0,814180,360,0,0
South Dakota,Wholesale,0,814180,360,0,0
Tennessee,"Oil & Gas Extraction, Mining",3,6346105,10788,0.0473,0.2781
Tennessee,"Manufacturing, Durable Goods",354,6346105,10788,5.5782,32.8142
Tennessee,"Manufacturing, Nondurable Goods",205,6346105,10788,3.2303,19.0026
Tennessee,"Transportation, Communications, Utilities",444,6346105,10788,6.9964,41.1568
Tennessee,Retail Trade,70,6346105,10788,1.103,6.4887
Tennessee,"Finance, Insurance, Real Estate",62,6346105,10788,0.977,5.7471
Tennessee,Services,187,6346105,10788,2.9467,17.3341
Tennessee,Wholesale,12,6346105,10788,0.1891,1.1123
Tennessee,"Agriculture, Forestry, Fishing",0,6346105,10788,0,0
Tennessee,Construction,0,6346105,10788,0,0
Texas,"Oil & Gas Extraction, Mining",214,25145561,24161,0.851,8.8572
Texas,"Manufacturing, Durable Goods",719,25145561,24161,2.8594,29.7587
Texas,"Manufacturing, Nondurable Goods",555,25145561,24161,2.2071,22.9709
Texas,"Transportation, Communications, Utilities",1078,25145561,24161,4.287,44.6174
Texas,Retail Trade,307,25145561,24161,1.2209,12.7064
Texas,"Finance, Insurance, Real Estate",590,25145561,24161,2.3463,24.4195
Texas,Services,964,25145561,24161,3.8337,39.899
Texas,Construction,2,25145561,24161,0.008,0.0828
Texas,Wholesale,15,25145561,24161,0.0597,0.6208
Texas,"Agriculture, Forestry, Fishing",0,25145561,24161,0,0
Utah,"Oil & Gas Extraction, Mining",4,2763885,2598,0.1447,1.5396
Utah,"Manufacturing, Durable Goods",19,2763885,2598,0.6874,7.3133
Utah,"Manufacturing, Nondurable Goods",11,2763885,2598,0.398,4.234
Utah,"Transportation, Communications, Utilities",29,2763885,2598,1.0492,11.1624
Utah,Retail Trade,18,2763885,2598,0.6513,6.9284
Utah,"Finance, Insurance, Real Estate",21,2763885,2598,0.7598,8.0831
Utah,Services,20,2763885,2598,0.7236,7.6982
Utah,Wholesale,1,2763885,2598,0.0362,0.3849
Utah,"Agriculture, Forestry, Fishing",0,2763885,2598,0,0
Utah,Construction,0,2763885,2598,0,0
Vermont,"Manufacturing, Durable Goods",9,625741,188,1.4383,47.8723
Vermont,"Manufacturing, Nondurable Goods",4,625741,188,0.6392,21.2766
Vermont,"Transportation, Communications, Utilities",8,625741,188,1.2785,42.5532
Vermont,Retail Trade,3,625741,188,0.4794,15.9574
Vermont,"Finance, Insurance, Real Estate",1,625741,188,0.1598,5.3191
Vermont,"Oil & Gas Extraction, Mining",0,625741,188,0,0
Vermont,Services,0,625741,188,0,0
Vermont,"Agriculture, Forestry, Fishing",0,625741,188,0,0
Vermont,Construction,0,625741,188,0,0
Vermont,Wholesale,0,625741,188,0,0
Virginia,"Oil & Gas Extraction, Mining",2,8001024,4923,0.025,0.4063
Virginia,"Manufacturing, Durable Goods",229,8001024,4923,2.8621,46.5164
Virginia,"Manufacturing, Nondurable Goods",117,8001024,4923,1.4623,23.766
Virginia,"Transportation, Communications, Utilities",239,8001024,4923,2.9871,48.5476
Virginia,Retail Trade,80,8001024,4923,0.9999,16.2503
Virginia,"Finance, Insurance, Real Estate",85,8001024,4923,1.0624,17.2659
Virginia,Services,106,8001024,4923,1.3248,21.5316
Virginia,Wholesale,4,8001024,4923,0.05,0.8125
Virginia,"Agriculture, Forestry, Fishing",0,8001024,4923,0,0
Virginia,Construction,0,8001024,4923,0,0
Washington,"Oil & Gas Extraction, Mining",2,6724540,3538,0.0297,0.5653
Washington,"Manufacturing, Durable Goods",193,6724540,3538,2.8701,54.5506
Washington,"Manufacturing, Nondurable Goods",20,6724540,3538,0.2974,5.6529
Washington,"Transportation, Communications, Utilities",90,6724540,3538,1.3384,25.4381
Washington,Retail Trade,48,6724540,3538,0.7138,13.567
Washington,"Finance, Insurance, Real Estate",34,6724540,3538,0.5056,9.6099
Washington,Services,102,6724540,3538,1.5168,28.8298
Washington,Construction,2,6724540,3538,0.0297,0.5653
Washington,Wholesale,2,6724540,3538,0.0297,0.5653
Washington,"Agriculture, Forestry, Fishing",0,6724540,3538,0,0
West Virginia,"Oil & Gas Extraction, Mining",7,1852994,1245,0.3778,5.6225
West Virginia,"Manufacturing, Durable Goods",51,1852994,1245,2.7523,40.9639
West Virginia,"Manufacturing, Nondurable Goods",36,1852994,1245,1.9428,28.9157
West Virginia,"Transportation, Communications, Utilities",100,1852994,1245,5.3967,80.3213
West Virginia,Retail Trade,13,1852994,1245,0.7016,10.4418
West Virginia,"Finance, Insurance, Real Estate",12,1852994,1245,0.6476,9.6386
West Virginia,Services,28,1852994,1245,1.5111,22.49
West Virginia,Wholesale,2,1852994,1245,0.1079,1.6064
West Virginia,"Agriculture, Forestry, Fishing",0,1852994,1245,0,0
West Virginia,Construction,0,1852994,1245,0,0
Wisconsin,"Oil & Gas Extraction, Mining",6,5686986,3168,0.1055,1.8939
Wisconsin,"Manufacturing, Durable Goods",167,5686986,3168,2.9365,52.7146
Wisconsin,"Manufacturing, Nondurable Goods",100,5686986,3168,1.7584,31.5657
Wisconsin,"Transportation, Communications, Utilities",84,5686986,3168,1.4771,26.5152
Wisconsin,Retail Trade,38,5686986,3168,0.6682,11.9949
Wisconsin,"Finance, Insurance, Real Estate",83,5686986,3168,1.4595,26.1995
Wisconsin,Services,40,5686986,3168,0.7034,12.6263
Wisconsin,Wholesale,2,5686986,3168,0.0352,0.6313
Wisconsin,"Agriculture, Forestry, Fishing",0,5686986,3168,0,0
Wisconsin,Construction,0,5686986,3168,0,0
Wyoming,"Oil & Gas Extraction, Mining",3,563626,179,0.5323,16.7598
Wyoming,"Manufacturing, Durable Goods",1,563626,179,0.1774,5.5866
Wyoming,"Transportation, Communications, Utilities",2,563626,179,0.3548,11.1732
Wyoming,Retail Trade,3,563626,179,0.5323,16.7598
Wyoming,"Finance, Insurance, Real Estate",1,563626,179,0.1774,5.5866
Wyoming,Services,13,563626,179,2.3065,72.6257
Wyoming,"Manufacturing, Nondurable Goods",0,563626,179,0,0
Wyoming,"Agriculture, Forestry, Fishing",0,563626,179,0,0
Wyoming,Construction,0,563626,179,0,0
Wyoming,Wholesale,0,563626,179,0,0
