STATE,EESTATU,CASES,CS_POP,DS_POP,CS_RATE,DS_RATE
Washington,Surviving Spouse/Depend.,1,6724540,3538,0.0149,0.2826
Washington,Other/Unknown,15,6724540,3538,0.2231,4.2397
Washington,Medicare Eligible Retiree,0,6724540,3538,0,0
West Virginia,Active Full Time,22,1852994,1245,1.1873,17.6707
West Virginia,Early Retiree,5,1852994,1245,0.2698,4.0161
West Virginia,Medicare Eligible Retiree,2,1852994,1245,0.1079,1.6064
West Virginia,Long Term Disability,2,1852994,1245,0.1079,1.6064
West Virginia,Surviving Spouse/Depend.,3,1852994,1245,0.1619,2.4096
West Virginia,Other/Unknown,1,1852994,1245,0.054,0.8032
West Virginia,Active Part Time or Seasonal,0,1852994,1245,0,0
West Virginia,Retiree (status unknown),0,1852994,1245,0,0
West Virginia,COBRA Continuee,0,1852994,1245,0,0
Wisconsin,Active Full Time,106,5686986,3168,1.8639,33.4596
Wisconsin,Active Part Time or Seasonal,1,5686986,3168,0.0176,0.3157
Wisconsin,Early Retiree,14,5686986,3168,0.2462,4.4192
Wisconsin,Medicare Eligible Retiree,5,5686986,3168,0.0879,1.5783
Wisconsin,COBRA Continuee,5,5686986,3168,0.0879,1.5783
Wisconsin,Long Term Disability,4,5686986,3168,0.0703,1.2626
Wisconsin,Surviving Spouse/Depend.,1,5686986,3168,0.0176,0.3157
Wisconsin,Other/Unknown,12,5686986,3168,0.211,3.7879
Wisconsin,Retiree (status unknown),0,5686986,3168,0,0
Wyoming,Active Full Time,4,563626,179,0.7097,22.3464
Wyoming,Active Part Time or Seasonal,0,563626,179,0,0
Wyoming,Early Retiree,0,563626,179,0,0
Wyoming,Medicare Eligible Retiree,0,563626,179,0,0
Wyoming,Retiree (status unknown),0,563626,179,0,0
Wyoming,COBRA Continuee,0,563626,179,0,0
Wyoming,Long Term Disability,0,563626,179,0,0
Wyoming,Surviving Spouse/Depend.,0,563626,179,0,0
Wyoming,Other/Unknown,0,563626,179,0,0
