STATE,INDSTRY,CASES,CS_POP,DS_POP,CS_RATE,DS_RATE
South Dakota,"Manufacturing, Nondurable Goods",2,814180,360,0.2456,5.5556
South Dakota,"Transportation, Communications, Utilities",2,814180,360,0.2456,5.5556
South Dakota,Retail Trade,3,814180,360,0.3685,8.3333
South Dakota,"Finance, Insurance, Real Estate",12,814180,360,1.4739,33.3333
South Dakota,Services,3,814180,360,0.3685,8.3333
South Dakota,"Oil & Gas Extraction, Mining",0,814180,360,0,0
South Dakota,"Agriculture, Forestry, Fishing",0,814180,360,0,0
South Dakota,Construction,0,814180,360,0,0
South Dakota,Wholesale,0,814180,360,0,0
Tennessee,"Manufacturing, Durable Goods",77,6346105,10788,1.2133,7.1376
Tennessee,"Manufacturing, Nondurable Goods",42,6346105,10788,0.6618,3.8932
Tennessee,"Transportation, Communications, Utilities",77,6346105,10788,1.2133,7.1376
Tennessee,Retail Trade,33,6346105,10788,0.52,3.059
Tennessee,"Finance, Insurance, Real Estate",31,6346105,10788,0.4885,2.8736
Tennessee,Services,62,6346105,10788,0.977,5.7471
Tennessee,Wholesale,2,6346105,10788,0.0315,0.1854
Tennessee,"Oil & Gas Extraction, Mining",0,6346105,10788,0,0
Tennessee,"Agriculture, Forestry, Fishing",0,6346105,10788,0,0
Tennessee,Construction,0,6346105,10788,0,0
Texas,"Oil & Gas Extraction, Mining",43,25145561,24161,0.171,1.7797
Texas,"Manufacturing, Durable Goods",194,25145561,24161,0.7715,8.0295
Texas,"Manufacturing, Nondurable Goods",121,25145561,24161,0.4812,5.0081
Texas,"Transportation, Communications, Utilities",249,25145561,24161,0.9902,10.3059
Texas,Retail Trade,87,25145561,24161,0.346,3.6008
Texas,"Finance, Insurance, Real Estate",214,25145561,24161,0.851,8.8572
Texas,Services,187,25145561,24161,0.7437,7.7397
Texas,Wholesale,5,25145561,24161,0.0199,0.2069
Texas,"Agriculture, Forestry, Fishing",0,25145561,24161,0,0
Texas,Construction,0,25145561,24161,0,0
Utah,"Manufacturing, Durable Goods",13,2763885,2598,0.4704,5.0038
Utah,"Manufacturing, Nondurable Goods",9,2763885,2598,0.3256,3.4642
Utah,"Transportation, Communications, Utilities",34,2763885,2598,1.2302,13.087
Utah,Retail Trade,16,2763885,2598,0.5789,6.1586
Utah,"Finance, Insurance, Real Estate",18,2763885,2598,0.6513,6.9284
Utah,Services,10,2763885,2598,0.3618,3.8491
Utah,Construction,1,2763885,2598,0.0362,0.3849
Utah,Wholesale,2,2763885,2598,0.0724,0.7698
Utah,"Oil & Gas Extraction, Mining",0,2763885,2598,0,0
Utah,"Agriculture, Forestry, Fishing",0,2763885,2598,0,0
Vermont,"Manufacturing, Durable Goods",2,625741,188,0.3196,10.6383
Vermont,"Manufacturing, Nondurable Goods",1,625741,188,0.1598,5.3191
Vermont,"Transportation, Communications, Utilities",1,625741,188,0.1598,5.3191
Vermont,"Finance, Insurance, Real Estate",2,625741,188,0.3196,10.6383
Vermont,Services,2,625741,188,0.3196,10.6383
Vermont,"Oil & Gas Extraction, Mining",0,625741,188,0,0
Vermont,Retail Trade,0,625741,188,0,0
Vermont,"Agriculture, Forestry, Fishing",0,625741,188,0,0
Vermont,Construction,0,625741,188,0,0
Vermont,Wholesale,0,625741,188,0,0
Virginia,"Manufacturing, Durable Goods",57,8001024,4923,0.7124,11.5783
Virginia,"Manufacturing, Nondurable Goods",27,8001024,4923,0.3375,5.4845
Virginia,"Transportation, Communications, Utilities",64,8001024,4923,0.79990000000000006,13.0002
Virginia,Retail Trade,27,8001024,4923,0.3375,5.4845
Virginia,"Finance, Insurance, Real Estate",43,8001024,4923,0.5374,8.7345
Virginia,Services,19,8001024,4923,0.2375,3.8594
Virginia,Wholesale,1,8001024,4923,0.0125,0.2031
Virginia,"Oil & Gas Extraction, Mining",0,8001024,4923,0,0
Virginia,"Agriculture, Forestry, Fishing",0,8001024,4923,0,0
Virginia,Construction,0,8001024,4923,0,0
Washington,"Manufacturing, Durable Goods",30,6724540,3538,0.4461,8.4794
Washington,"Manufacturing, Nondurable Goods",7,6724540,3538,0.1041,1.9785
Washington,"Transportation, Communications, Utilities",36,6724540,3538,0.5354,10.1752
Washington,Retail Trade,13,6724540,3538,0.1933,3.6744
Washington,"Finance, Insurance, Real Estate",15,6724540,3538,0.2231,4.2397
Washington,Services,22,6724540,3538,0.3272,6.2182
Washington,"Oil & Gas Extraction, Mining",0,6724540,3538,0,0
Washington,"Agriculture, Forestry, Fishing",0,6724540,3538,0,0
Washington,Construction,0,6724540,3538,0,0
Washington,Wholesale,0,6724540,3538,0,0
West Virginia,"Oil & Gas Extraction, Mining",3,1852994,1245,0.1619,2.4096
West Virginia,"Manufacturing, Durable Goods",22,1852994,1245,1.1873,17.6707
West Virginia,"Manufacturing, Nondurable Goods",14,1852994,1245,0.7555,11.245
West Virginia,"Transportation, Communications, Utilities",28,1852994,1245,1.5111,22.49
West Virginia,Retail Trade,3,1852994,1245,0.1619,2.4096
West Virginia,"Finance, Insurance, Real Estate",4,1852994,1245,0.2159,3.2129
West Virginia,Services,6,1852994,1245,0.3238,4.8193
West Virginia,Wholesale,1,1852994,1245,0.054,0.8032
West Virginia,"Agriculture, Forestry, Fishing",0,1852994,1245,0,0
West Virginia,Construction,0,1852994,1245,0,0
Wisconsin,"Oil & Gas Extraction, Mining",1,5686986,3168,0.0176,0.3157
Wisconsin,"Manufacturing, Durable Goods",33,5686986,3168,0.5803,10.4167
Wisconsin,"Manufacturing, Nondurable Goods",50,5686986,3168,0.8792,15.7828
Wisconsin,"Transportation, Communications, Utilities",37,5686986,3168,0.6506,11.6793
Wisconsin,Retail Trade,13,5686986,3168,0.2286,4.1035
Wisconsin,"Finance, Insurance, Real Estate",43,5686986,3168,0.7561,13.5732
Wisconsin,Services,23,5686986,3168,0.4044,7.2601
Wisconsin,"Agriculture, Forestry, Fishing",0,5686986,3168,0,0
Wisconsin,Construction,0,5686986,3168,0,0
Wisconsin,Wholesale,0,5686986,3168,0,0
Wyoming,"Oil & Gas Extraction, Mining",1,563626,179,0.1774,5.5866
Wyoming,"Manufacturing, Durable Goods",1,563626,179,0.1774,5.5866
Wyoming,"Manufacturing, Nondurable Goods",1,563626,179,0.1774,5.5866
Wyoming,"Transportation, Communications, Utilities",1,563626,179,0.1774,5.5866
Wyoming,Retail Trade,2,563626,179,0.3548,11.1732
Wyoming,"Finance, Insurance, Real Estate",2,563626,179,0.3548,11.1732
Wyoming,Services,3,563626,179,0.5323,16.7598
Wyoming,"Agriculture, Forestry, Fishing",0,563626,179,0,0
Wyoming,Construction,0,563626,179,0,0
Wyoming,Wholesale,0,563626,179,0,0
