STATE,EESTATU,CASES,CS_POP,DS_POP,CS_RATE,DS_RATE
Virginia,Surviving Spouse/Depend.,5,8001024,4923,0.0625,1.0156
Virginia,Other/Unknown,40,8001024,4923,0.4999,8.1251
Washington,Active Full Time,326,6724540,3538,4.8479,92.1425
Washington,Active Part Time or Seasonal,25,6724540,3538,0.3718,7.0661
Washington,Early Retiree,33,6724540,3538,0.4907,9.3273
Washington,Medicare Eligible Retiree,4,6724540,3538,0.0595,1.1306
Washington,Retiree (status unknown),9,6724540,3538,0.1338,2.5438
Washington,COBRA Continuee,9,6724540,3538,0.1338,2.5438
Washington,Long Term Disability,4,6724540,3538,0.0595,1.1306
Washington,Surviving Spouse/Depend.,1,6724540,3538,0.0149,0.2826
Washington,Other/Unknown,44,6724540,3538,0.6543,12.4364
West Virginia,Active Full Time,96,1852994,1245,5.1808,77.1084
West Virginia,Active Part Time or Seasonal,1,1852994,1245,0.054,0.8032
West Virginia,Early Retiree,15,1852994,1245,0.8095,12.0482
West Virginia,Medicare Eligible Retiree,4,1852994,1245,0.2159,3.2129
West Virginia,COBRA Continuee,4,1852994,1245,0.2159,3.2129
West Virginia,Long Term Disability,2,1852994,1245,0.1079,1.6064
West Virginia,Surviving Spouse/Depend.,2,1852994,1245,0.1079,1.6064
West Virginia,Other/Unknown,7,1852994,1245,0.3778,5.6225
West Virginia,Retiree (status unknown),0,1852994,1245,0,0
Wisconsin,Active Full Time,317,5686986,3168,5.5741,100.0631
Wisconsin,Active Part Time or Seasonal,7,5686986,3168,0.1231,2.2096
Wisconsin,Early Retiree,54,5686986,3168,0.9495,17.0455
Wisconsin,Medicare Eligible Retiree,3,5686986,3168,0.0528,0.947
Wisconsin,COBRA Continuee,19,5686986,3168,0.3341,5.9975
Wisconsin,Long Term Disability,9,5686986,3168,0.1583,2.8409
Wisconsin,Surviving Spouse/Depend.,2,5686986,3168,0.0352,0.6313
Wisconsin,Other/Unknown,36,5686986,3168,0.633,11.3636
Wisconsin,Retiree (status unknown),0,5686986,3168,0,0
Wyoming,Active Full Time,21,563626,179,3.7259,117.3184
Wyoming,Active Part Time or Seasonal,1,563626,179,0.1774,5.5866
Wyoming,Early Retiree,1,563626,179,0.1774,5.5866
Wyoming,Retiree (status unknown),2,563626,179,0.3548,11.1732
Wyoming,COBRA Continuee,1,563626,179,0.1774,5.5866
Wyoming,Other/Unknown,1,563626,179,0.1774,5.5866
Wyoming,Medicare Eligible Retiree,0,563626,179,0,0
Wyoming,Long Term Disability,0,563626,179,0,0
Wyoming,Surviving Spouse/Depend.,0,563626,179,0,0
